source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error,l,b,distance_pc,distance_ly,x_pc,y_pc,z_pc,x_au,y_au,z_au,bp_rp
944939847899350784,99.13682410093567,38.445417469878024,2.0387256186369243,0.16614002,12.271129,0.49967635724855586,-19.75812860633194,4.140064,5.678183,3.0007062,,,176.51544908625024,13.783859840717248,490.5024937434161,1599.8033134937762,-61.00209515583421,379.2876991248576,304.9791501851888,-12582585.322911683,78233703.67817514,62906465.24699284,2.677477
3110959269077522816,107.96608069087159,-0.4927431185499252,7.876772202912782,0.28544092,27.595106,-1.0379499381722628,5.411545930570296,4.140848,4.131581,4.065399,17.137283,0.3891614,215.70475951096506,4.318037569641873,126.95555669747644,414.07316550222123,-39.158489909185235,120.76064760730969,-1.0918030324016716,-8077018.32437105,24908671.5511561,-225200.54066854253,0.06618166
3352697277091090688,100.99702771797898,13.227767550614903,10.381568592567856,0.15036716,69.041466,-0.4520692232453667,-52.27885669015153,4.142492,4.746411,3.404355,12.335712,0.1856936,200.29856028448472,4.369143965065153,96.32455741956933,314.1683234973705,-17.887171915144688,92.04701548300224,22.04124278769039,-3689494.0449659675,18986059.791480456,4546332.667601857,1.3420558
3235349837027282560,78.3228576353283,2.8612556511130616,13.329032820170259,0.30939284,43.08126,6.01414046921624,3.699791079618975,4.15373,4.752714,3.4328778,41.274864,4.8295193,198.51597741600673,-20.265280514960086,75.02419819139034,244.69592385311105,15.165714585589209,73.3798759442127,3.7450262724604673,3128153.1768479287,15135685.8759371,772467.1175539615,1.3198364
3162840378069441024,112.44909255645561,12.006478158198602,5.5409286072712485,0.124217704,44.60659,0.6220967821413945,-19.161409947836585,4.1581807,4.8062615,3.390803,-16.321312,0.15829885,206.3761606229019,13.879133392574708,180.47516416070047,588.6305764199742,-67.4090661827889,163.1497368996713,37.5428558418802,-13904117.958834115,33652048.83056174,7743769.876911386,1.4154584
3126448158102337920,101.96512252574546,2.4121056302134387,8.274389940121798,0.20035665,41.298306,-17.30910905091379,-15.92137102753083,4.171695,4.7233877,3.4884017,11.739707,1.2045053,210.37749202135043,0.3043276549610442,120.85483126086272,394.1752834471794,-25.032967841668782,118.12438116667953,5.086387138095921,-5163420.2554660505,24364902.565215208,1049142.6562802503,1.2349861
3399063235755057792,88.59482419468164,20.275852148021837,114.94966074779107,0.5279793,217.71623,-179.01353012437752,-90.72993621907472,4.241686,4.5441318,3.7479024,-15.424911,0.18918045,188.45787351770417,-2.7334048805730804,8.699460211492765,28.37381144739634,0.2001132641299189,8.157944767718561,3.0147138868752292,41276.32360378448,1682696.8948721841,621829.3750218252,0.79622936
3182891931108590336,77.2866079914086,-8.754093892653277,3.625643135607145,0.23200797,15.627235,1.7255058603081221,-2.2761716545328756,4.243453,4.117129,4.385517,,,209.14021904269165,-26.685555181277206,275.81313510397143,899.581088929709,59.99225029410594,265.9167876890366,-41.97710597069272,12374289.868417205,54849274.624822326,-8658399.619486377,-0.26838827
3306483944378137088,69.53990118480833,12.510770912489667,22.030957747168554,0.19201577,114.735146,104.69464756654698,-14.860823838208058,4.253432,4.3026667,4.1162796,,,184.7371655088593,-22.24036864191147,45.390673046364554,148.04440358110077,15.489790204900038,41.517444472825005,9.832670209868793,3194998.571594407,8563587.629803022,2028133.813300566,0.18638706
671619021218304640,116.530669625217,18.509768411353402,10.508646623110893,0.37691447,27.880718,-77.97203630156811,-51.68015140175476,4.289497,5.1258736,3.4084952,78.36147,4.036398,201.8575131548163,20.13457944900978,95.15973234848087,310.36917663851125,-40.3068078871316,80.73469589159326,30.210011219401036,-8313875.909318469,16652726.385548482,6231262.103427579,1.7173784
3134103267293244416,101.83251606752333,8.037203392130476,6.378310577804334,0.26745945,23.847767,-24.42753558824287,-11.916104768228092,4.2939324,5.0322695,3.4795086,46.253067,0.13579212,205.30745558093557,2.7489220969706913,156.781327563425,511.35170672776445,-31.832475923228433,151.9426459208041,21.920549713275967,-6565919.470804384,31340420.38398135,4521437.934022224,1.5527608
2950869585804006656,99.8196865986581,-14.145791459248672,3.1086159925314516,0.11626866,26.736492,4.864060695302847,-6.6562774209594755,4.315678,5.0969687,3.466753,28.828669,0.14177717,224.26428743403895,-9.044552464348357,321.68656482580406,1049.2000323732493,-53.19941204495714,307.36205959905925,-78.61700112902705,-10973166.404767148,63397975.5949604,-16215920.486180546,1.6302156
3315870440783129600,88.11013009741379,1.8551024303849013,2.542363555105165,0.11690126,21.747955,-6.890413790357494,-7.97262300312634,4.3293777,5.0279174,3.533597,11.019701,0.13242099,204.40939294409196,-12.222175751052204,393.334776213245,1282.8849727060713,12.964781178931199,392.9147879656,12.733028926909816,2674178.074704695,81044492.51425563,2626375.7414014414,1.4943204
3289827339649866880,72.65301717691803,8.900050277516753,14.905823589304033,0.17042921,87.460495,1.5137343257899207,-29.45068631635609,4.3418336,4.3401723,4.274595,,,189.82281328379935,-21.828611675986625,67.08787300539164,218.81112307946515,19.761926057587395,63.26547379847687,10.37924891002434,4076189.8444546093,13049440.679540915,2140873.7628518823,0.06557751
671137503843195392,114.86916409899563,17.67451650749862,5.108260080960104,0.09636901,53.007286,5.373521850973355,-1.1993459974260705,4.3481183,5.2931614,3.3863099,25.34157,0.1699733,202.01154092192095,18.35390624953715,195.76137161208297,638.4874591951053,-78.44086141260742,169.22478989750877,59.434975901704284,-16179589.061744357,34905118.45860041,12259343.77397971,1.9068515
